permit_id,application_number,service_id,region_id,request_date,completion_date,processing_days,status,channel
2198,PERM-2024-02198,S3,R2,2024-09-28,2024-09-29,1,Completed,Online Portal
2199,PERM-2024-02199,S1,R1,2024-08-10,,2,Under Review,Mobile App
2200,PERM-2023-02200,S2,R2,2023-12-10,2023-12-11,1,Completed,Mobile App
2201,PERM-2024-02201,S2,R1,2024-07-24,,3,Under Review,Online Portal
2202,PERM-2024-02202,S2,R1,2024-09-02,2024-09-04,2,Completed,Mobile App
2203,PERM-2023-02203,S3,R1,2023-08-31,2023-09-02,2,Completed,Online Portal
2204,PERM-2024-02204,S2,R1,2024-07-14,2024-07-17,3,Completed,Online Portal
2205,PERM-2025-02205,S2,R1,2025-08-17,2025-08-19,2,Completed,Online Portal
2206,PERM-2023-02206,S1,R1,2023-02-01,2023-02-04,3,Completed,Online Portal
2207,PERM-2024-02207,S5,R1,2024-01-26,2024-02-04,9,Completed,Online Portal
2208,PERM-2023-02208,S2,R3,2023-10-04,2023-10-05,1,Completed,Online Portal
2209,PERM-2024-02209,S2,R1,2024-06-15,2024-06-17,2,Rejected,Online Portal
2210,PERM-2024-02210,S1,R2,2024-01-18,2024-01-20,2,Completed,Online Portal
2211,PERM-2025-02211,S1,R2,2025-12-27,2025-12-29,2,Completed,Online Portal
2212,PERM-2025-02212,S2,R2,2025-06-02,2025-06-18,16,Rejected,Kiosk
2213,PERM-2023-02213,S4,R4,2023-08-02,2023-08-04,2,Completed,Online Portal
2214,PERM-2024-02214,S2,R1,2024-01-11,2024-01-28,17,Rejected,Service Center
2215,PERM-2025-02215,S5,R1,2025-01-13,,10,Under Review,Mobile App
2216,PERM-2023-02216,S2,R3,2023-08-01,2023-08-02,1,Completed,Mobile App
2217,PERM-2023-02217,S2,R1,2023-03-20,2023-03-23,3,Completed,Mobile App
2218,PERM-2024-02218,S1,R2,2024-09-19,2024-10-07,18,Rejected,Service Center
2219,PERM-2024-02219,S3,R2,2024-08-26,2024-08-28,2,Completed,Online Portal
2220,PERM-2025-02220,S1,R2,2025-02-20,2025-02-21,1,Completed,Mobile App
2221,PERM-2025-02221,S4,R4,2025-09-27,2025-09-29,2,Completed,Mobile App
2222,PERM-2024-02222,S4,R5,2024-11-10,,2,Under Review,Mobile App
2223,PERM-2023-02223,S5,R2,2023-02-27,2023-03-30,31,Rejected,Service Center
2224,PERM-2025-02224,S2,R1,2025-11-15,2025-11-17,2,Completed,Online Portal
2225,PERM-2025-02225,S2,R3,2025-05-30,2025-05-31,1,Completed,Mobile App
2226,PERM-2024-02226,S3,R1,2024-03-22,2024-03-23,1,Completed,Mobile App
2227,PERM-2023-02227,S1,R1,2023-03-07,2023-03-10,3,Completed,Online Portal
2228,PERM-2025-02228,S2,R3,2025-12-03,2025-12-04,1,Completed,Online Portal
2229,PERM-2025-02229,S1,R1,2025-10-08,2025-10-10,2,Completed,Mobile App
2230,PERM-2023-02230,S2,R1,2023-08-15,,21,Under Review,Service Center
2231,PERM-2025-02231,S1,R1,2025-02-12,,3,Under Review,Online Portal
2232,PERM-2024-02232,S1,R3,2024-11-09,,22,Under Review,Service Center
2233,PERM-2024-02233,S2,R1,2024-08-23,2024-08-26,3,Completed,Online Portal
2234,PERM-2024-02234,S2,R2,2024-01-14,2024-01-17,3,Rejected,Online Portal
2235,PERM-2024-02235,S2,R1,2024-12-09,2024-12-11,2,Completed,Online Portal
2236,PERM-2023-02236,S1,R2,2023-11-03,2023-11-04,1,Completed,Online Portal
2237,PERM-2025-02237,S2,R2,2025-02-17,2025-02-19,2,Completed,Online Portal
2238,PERM-2024-02238,S1,R1,2024-05-18,2024-05-20,2,Completed,Online Portal
2239,PERM-2023-02239,S2,R1,2023-09-25,2023-09-26,1,Completed,Mobile App
2240,PERM-2023-02240,S2,R1,2023-01-08,2023-01-09,1,Completed,Mobile App
2241,PERM-2024-02241,S2,R5,2024-05-22,2024-05-25,3,Completed,Online Portal
2242,PERM-2024-02242,S2,R2,2024-04-20,2024-04-23,3,Completed,Online Portal
2243,PERM-2023-02243,S2,R4,2023-06-13,2023-06-15,2,Completed,Online Portal
2244,PERM-2024-02244,S3,R1,2024-04-29,2024-04-30,1,Completed,Mobile App
2245,PERM-2025-02245,S2,R2,2025-12-31,2026-01-02,2,Completed,Online Portal
2246,PERM-2024-02246,S2,R2,2024-07-20,2024-07-23,3,Completed,Online Portal
2247,PERM-2025-02247,S2,R2,2025-06-23,2025-07-15,22,Completed,Service Center
2248,PERM-2024-02248,S1,R5,2024-07-12,,24,Under Review,Service Center
2249,PERM-2023-02249,S2,R1,2023-08-26,2023-08-27,1,Completed,Online Portal
2250,PERM-2024-02250,S2,R1,2024-07-07,2024-07-10,3,Completed,Online Portal
2251,PERM-2025-02251,S2,R2,2025-04-07,2025-04-10,3,Completed,Online Portal
2252,PERM-2024-02252,S1,R2,2024-04-12,2024-04-13,1,Completed,Mobile App
2253,PERM-2024-02253,S1,R2,2024-01-21,2024-01-23,2,Completed,Mobile App
2254,PERM-2025-02254,S5,R1,2025-02-13,2025-02-24,11,Completed,Online Portal
2255,PERM-2025-02255,S2,R1,2025-04-27,2025-04-28,1,Completed,Mobile App
2256,PERM-2024-02256,S1,R1,2024-01-22,2024-01-24,2,Completed,Online Portal
2257,PERM-2025-02257,S2,R1,2025-05-26,2025-05-27,1,Completed,Online Portal
2258,PERM-2023-02258,S2,R2,2023-09-16,2023-09-17,1,Completed,Online Portal
2259,PERM-2023-02259,S3,R2,2023-10-10,2023-10-12,2,Completed,Online Portal
2260,PERM-2023-02260,S1,R1,2023-02-09,2023-02-10,1,Completed,Online Portal
2261,PERM-2024-02261,S1,R1,2024-04-30,2024-05-02,2,Completed,Online Portal
2262,PERM-2025-02262,S4,R1,2025-07-17,2025-07-20,3,Completed,Online Portal
2263,PERM-2023-02263,S1,R1,2023-08-08,2023-08-10,2,Completed,Online Portal
2264,PERM-2025-02264,S1,R2,2025-10-11,2025-10-14,3,Completed,Mobile App
2265,PERM-2025-02265,S5,R4,2025-10-20,2025-10-29,9,Completed,Online Portal
2266,PERM-2024-02266,S2,R1,2024-09-04,,1,Under Review,Online Portal
2267,PERM-2025-02267,S1,R2,2025-07-16,2025-07-19,3,Completed,Mobile App
2268,PERM-2024-02268,S1,R3,2024-11-18,2024-11-19,1,Completed,Mobile App
2269,PERM-2024-02269,S1,R3,2024-09-04,2024-09-25,21,Completed,Service Center
2270,PERM-2023-02270,S1,R1,2023-09-17,2023-09-18,1,Completed,Online Portal
2271,PERM-2025-02271,S4,R4,2025-09-16,2025-09-17,1,Completed,Online Portal
2272,PERM-2025-02272,S2,R1,2025-08-23,2025-08-25,2,Completed,Mobile App
2273,PERM-2024-02273,S2,R1,2024-01-01,2024-01-04,3,Completed,Mobile App
2274,PERM-2024-02274,S4,R1,2024-06-27,2024-06-29,2,Completed,Online Portal
2275,PERM-2024-02275,S2,R1,2024-10-10,,14,Under Review,Service Center
2276,PERM-2025-02276,S1,R1,2025-03-24,,2,Under Review,Online Portal
2277,PERM-2025-02277,S2,R1,2025-11-05,2025-11-21,16,Completed,Kiosk
2278,PERM-2024-02278,S4,R1,2024-07-28,,24,Under Review,Service Center
2279,PERM-2025-02279,S3,R3,2025-10-09,2025-10-10,1,Completed,Mobile App
2280,PERM-2024-02280,S1,R3,2024-10-31,2024-11-21,21,Completed,Service Center
2281,PERM-2023-02281,S2,R1,2023-09-26,2023-09-29,3,Completed,Mobile App
2282,PERM-2025-02282,S2,R3,2025-07-12,2025-07-15,3,Completed,Online Portal
2283,PERM-2023-02283,S4,R3,2023-09-04,2023-09-05,1,Completed,Online Portal
2284,PERM-2023-02284,S1,R2,2023-05-11,2023-05-13,2,Completed,Online Portal
2285,PERM-2023-02285,S2,R1,2023-12-19,2023-12-22,3,Completed,Online Portal
2286,PERM-2023-02286,S4,R2,2023-07-15,2023-07-17,2,Completed,Mobile App
2287,PERM-2025-02287,S2,R4,2025-07-18,2025-07-19,1,Completed,Online Portal
2288,PERM-2025-02288,S2,R2,2025-10-18,2025-10-19,1,Completed,Online Portal
2289,PERM-2024-02289,S1,R1,2024-10-06,2024-10-09,3,Completed,Mobile App
2290,PERM-2023-02290,S1,R1,2023-08-15,2023-09-09,25,Completed,Service Center
2291,PERM-2024-02291,S2,R2,2024-12-01,2024-12-03,2,Completed,Online Portal
2292,PERM-2023-02292,S5,R1,2023-09-22,2023-10-02,10,Completed,Online Portal
2293,PERM-2024-02293,S1,R1,2024-10-07,2024-10-09,2,Completed,Online Portal
2294,PERM-2023-02294,S2,R1,2023-07-30,2023-08-01,2,Completed,Mobile App
2295,PERM-2025-02295,S2,R3,2025-07-31,2025-08-01,1,Completed,Online Portal
2296,PERM-2024-02296,S1,R3,2024-04-01,2024-04-04,3,Completed,Mobile App
2297,PERM-2024-02297,S2,R1,2024-12-25,2024-12-26,1,Completed,Online Portal
2298,PERM-2025-02298,S2,R4,2025-09-08,2025-09-11,3,Completed,Online Portal
2299,PERM-2024-02299,S3,R1,2024-08-10,2024-08-29,19,Rejected,Service Center
2300,PERM-2024-02300,S2,R2,2024-04-20,2024-04-23,3,Completed,Online Portal
2301,PERM-2025-02301,S2,R2,2025-09-12,2025-09-15,3,Completed,Online Portal
2302,PERM-2023-02302,S1,R3,2023-06-05,2023-06-06,1,Completed,Online Portal
2303,PERM-2023-02303,S5,R4,2023-07-09,2023-07-19,10,Completed,Online Portal
2304,PERM-2025-02304,S1,R1,2025-09-07,2025-09-09,2,Completed,Mobile App
2305,PERM-2024-02305,S3,R3,2024-06-29,2024-07-01,2,Completed,Online Portal
2306,PERM-2023-02306,S1,R1,2023-02-10,2023-02-11,1,Completed,Online Portal
2307,PERM-2023-02307,S5,R2,2023-11-03,2023-11-14,11,Completed,Online Portal
2308,PERM-2025-02308,S2,R2,2025-07-31,2025-08-03,3,Completed,Mobile App
2309,PERM-2023-02309,S3,R2,2023-12-04,2023-12-05,1,Completed,Mobile App
2310,PERM-2025-02310,S1,R1,2025-08-10,2025-08-12,2,Completed,Mobile App
2311,PERM-2023-02311,S2,R3,2023-10-06,2023-10-09,3,Completed,Mobile App
2312,PERM-2025-02312,S2,R1,2025-06-14,2025-06-17,3,Completed,Online Portal
2313,PERM-2023-02313,S3,R1,2023-09-30,2023-10-01,1,Completed,Online Portal
2314,PERM-2025-02314,S1,R2,2025-04-16,2025-04-18,2,Completed,Online Portal
2315,PERM-2024-02315,S5,R1,2024-09-11,2024-09-21,10,Completed,Online Portal
2316,PERM-2025-02316,S4,R3,2025-05-11,2025-05-13,2,Completed,Online Portal
2317,PERM-2025-02317,S1,R1,2025-07-19,2025-07-20,1,Completed,Mobile App
2318,PERM-2023-02318,S3,R1,2023-10-16,2023-10-19,3,Completed,Mobile App
2319,PERM-2024-02319,S2,R3,2024-12-24,2025-01-06,13,Rejected,Service Center
2320,PERM-2025-02320,S2,R1,2025-06-11,2025-06-13,2,Completed,Online Portal
2321,PERM-2023-02321,S2,R1,2023-09-29,2023-09-30,1,Completed,Mobile App
2322,PERM-2025-02322,S2,R2,2025-12-25,2026-01-11,17,Completed,Service Center
2323,PERM-2024-02323,S2,R1,2024-04-27,,1,Under Review,Mobile App
2324,PERM-2025-02324,S2,R2,2025-07-24,2025-07-27,3,Completed,Online Portal
2325,PERM-2023-02325,S2,R1,2023-09-05,2023-09-07,2,Completed,Online Portal
2326,PERM-2023-02326,S2,R3,2023-06-05,2023-06-07,2,Completed,Online Portal
2327,PERM-2025-02327,S2,R3,2025-12-06,2025-12-07,1,Completed,Online Portal
2328,PERM-2024-02328,S1,R2,2024-03-29,2024-04-01,3,Completed,Mobile App
2329,PERM-2023-02329,S3,R1,2023-07-20,2023-07-21,1,Completed,Online Portal
2330,PERM-2023-02330,S2,R3,2023-05-04,2023-05-05,1,Completed,Online Portal
2331,PERM-2023-02331,S1,R2,2023-01-01,2023-01-04,3,Completed,Mobile App
2332,PERM-2025-02332,S1,R2,2025-08-25,2025-08-27,2,Completed,Mobile App
2333,PERM-2025-02333,S2,R1,2025-05-04,2025-05-07,3,Completed,Online Portal
2334,PERM-2024-02334,S4,R3,2024-10-01,2024-10-02,1,Completed,Mobile App
2335,PERM-2023-02335,S2,R2,2023-07-10,2023-07-11,1,Completed,Online Portal
2336,PERM-2024-02336,S2,R1,2024-05-30,2024-06-02,3,Completed,Online Portal
2337,PERM-2024-02337,S1,R1,2024-03-17,2024-03-18,1,Completed,Online Portal
2338,PERM-2023-02338,S2,R3,2023-05-23,2023-05-26,3,Completed,Mobile App
2339,PERM-2024-02339,S5,R1,2024-06-16,2024-07-07,21,Completed,Service Center
2340,PERM-2023-02340,S3,R5,2023-08-15,,1,Under Review,Online Portal
2341,PERM-2025-02341,S1,R2,2025-08-06,2025-08-08,2,Completed,Mobile App
2342,PERM-2024-02342,S2,R2,2024-04-04,2024-04-05,1,Completed,Online Portal
2343,PERM-2024-02343,S1,R1,2024-07-04,2024-07-06,2,Completed,Mobile App
2344,PERM-2024-02344,S2,R1,2024-01-28,2024-01-29,1,Completed,Online Portal
2345,PERM-2025-02345,S3,R4,2025-04-24,2025-04-25,1,Completed,Online Portal
2346,PERM-2023-02346,S3,R1,2023-07-29,2023-08-10,12,Completed,Service Center
2347,PERM-2024-02347,S1,R2,2024-10-07,2024-10-09,2,Completed,Mobile App
2348,PERM-2023-02348,S5,R1,2023-08-07,2023-08-16,9,Completed,Online Portal
2349,PERM-2024-02349,S2,R1,2024-02-11,2024-02-13,2,Completed,Online Portal
2350,PERM-2025-02350,S2,R1,2025-06-06,2025-06-09,3,Completed,Online Portal
2351,PERM-2024-02351,S2,R1,2024-07-11,2024-07-12,1,Completed,Online Portal
2352,PERM-2024-02352,S2,R5,2024-07-03,,21,Under Review,Service Center
2353,PERM-2023-02353,S2,R1,2023-05-22,2023-06-13,22,Rejected,Kiosk
2354,PERM-2024-02354,S2,R1,2024-09-03,2024-09-04,1,Completed,Online Portal
2355,PERM-2024-02355,S2,R1,2024-05-15,2024-05-18,3,Completed,Online Portal
2356,PERM-2025-02356,S1,R1,2025-04-19,2025-05-03,14,Rejected,Service Center
2357,PERM-2024-02357,S3,R1,2024-12-02,2024-12-04,2,Completed,Online Portal
2358,PERM-2024-02358,S2,R3,2024-08-18,2024-08-20,2,Completed,Mobile App
2359,PERM-2023-02359,S1,R1,2023-10-08,2023-10-11,3,Completed,Online Portal
2360,PERM-2024-02360,S3,R1,2024-02-28,2024-03-02,3,Completed,Mobile App
2361,PERM-2025-02361,S5,R1,2025-05-05,2025-05-16,11,Completed,Mobile App
2362,PERM-2023-02362,S5,R5,2023-09-27,2023-10-27,30,Completed,Service Center
2363,PERM-2023-02363,S2,R1,2023-06-03,2023-06-04,1,Completed,Mobile App
2364,PERM-2024-02364,S1,R1,2024-09-05,2024-09-07,2,Completed,Online Portal
2365,PERM-2024-02365,S2,R2,2024-10-23,2024-10-26,3,Completed,Mobile App
2366,PERM-2023-02366,S1,R2,2023-03-24,2023-04-06,13,Completed,Service Center
2367,PERM-2025-02367,S5,R1,2025-08-04,2025-08-14,10,Completed,Online Portal
2368,PERM-2025-02368,S1,R1,2025-06-17,2025-06-19,2,Completed,Online Portal
2369,PERM-2023-02369,S1,R2,2023-10-11,2023-10-12,1,Completed,Online Portal
2370,PERM-2025-02370,S2,R1,2025-09-06,2025-09-08,2,Completed,Online Portal
2371,PERM-2023-02371,S2,R3,2023-06-22,2023-06-24,2,Completed,Online Portal
2372,PERM-2025-02372,S3,R2,2025-12-22,2025-12-25,3,Completed,Mobile App
2373,PERM-2025-02373,S2,R1,2025-02-01,2025-02-02,1,Completed,Online Portal
2374,PERM-2024-02374,S1,R1,2024-09-24,2024-10-11,17,Completed,Service Center
2375,PERM-2025-02375,S1,R1,2025-02-25,2025-02-28,3,Completed,Online Portal
2376,PERM-2025-02376,S2,R2,2025-07-31,2025-08-03,3,Completed,Online Portal
2377,PERM-2025-02377,S1,R1,2025-10-08,2025-10-11,3,Completed,Online Portal
2378,PERM-2024-02378,S2,R1,2024-02-02,2024-02-04,2,Completed,Online Portal
2379,PERM-2025-02379,S2,R2,2025-07-22,2025-07-24,2,Completed,Online Portal
2380,PERM-2024-02380,S2,R5,2024-11-06,2024-11-08,2,Completed,Online Portal
2381,PERM-2025-02381,S5,R1,2025-07-24,2025-08-02,9,Completed,Online Portal
2382,PERM-2024-02382,S4,R4,2024-04-09,2024-04-11,2,Completed,Mobile App
2383,PERM-2023-02383,S5,R1,2023-10-13,2023-10-23,10,Completed,Mobile App
2384,PERM-2023-02384,S1,R1,2023-09-22,2023-09-25,3,Completed,Online Portal
2385,PERM-2023-02385,S1,R1,2023-11-16,2023-11-19,3,Completed,Mobile App
2386,PERM-2024-02386,S2,R1,2024-11-03,2024-11-04,1,Rejected,Mobile App
2387,PERM-2025-02387,S4,R1,2025-03-30,2025-03-31,1,Completed,Online Portal
2388,PERM-2023-02388,S5,R1,2023-03-30,2023-04-25,26,Rejected,Kiosk
2389,PERM-2025-02389,S3,R4,2025-03-31,2025-04-20,20,Rejected,Service Center
2390,PERM-2025-02390,S1,R3,2025-09-27,2025-09-28,1,Completed,Online Portal
2391,PERM-2023-02391,S5,R2,2023-11-30,2023-12-11,11,Rejected,Online Portal
2392,PERM-2023-02392,S2,R1,2023-08-10,2023-08-12,2,Completed,Online Portal
2393,PERM-2023-02393,S1,R1,2023-02-10,2023-02-13,3,Completed,Online Portal
2394,PERM-2023-02394,S2,R1,2023-03-09,2023-03-10,1,Completed,Mobile App
2395,PERM-2025-02395,S1,R2,2025-09-14,2025-09-15,1,Completed,Online Portal
2396,PERM-2024-02396,S2,R4,2024-05-28,2024-05-31,3,Completed,Mobile App
2397,PERM-2024-02397,S2,R1,2024-11-25,2024-11-28,3,Completed,Mobile App
2398,PERM-2025-02398,S2,R1,2025-11-05,2025-11-08,3,Rejected,Mobile App
2399,PERM-2024-02399,S2,R1,2024-04-21,2024-04-22,1,Completed,Mobile App
2400,PERM-2025-02400,S3,R1,2025-12-21,2025-12-22,1,Completed,Online Portal
2401,PERM-2025-02401,S2,R1,2025-05-30,2025-05-31,1,Completed,Online Portal
2402,PERM-2024-02402,S2,R2,2024-03-07,2024-03-09,2,Completed,Mobile App
2403,PERM-2023-02403,S3,R2,2023-09-25,2023-09-28,3,Completed,Online Portal
2404,PERM-2025-02404,S4,R1,2025-11-24,2025-11-25,1,Completed,Online Portal
2405,PERM-2025-02405,S1,R1,2025-02-17,2025-03-08,19,Rejected,Service Center
2406,PERM-2024-02406,S2,R5,2024-05-08,2024-05-11,3,Completed,Mobile App
2407,PERM-2024-02407,S1,R1,2024-10-22,2024-10-23,1,Completed,Online Portal
2408,PERM-2025-02408,S1,R1,2025-10-09,2025-10-12,3,Completed,Mobile App
2409,PERM-2025-02409,S2,R1,2025-11-24,2025-11-27,3,Completed,Mobile App
2410,PERM-2025-02410,S3,R1,2025-09-03,2025-09-06,3,Completed,Online Portal
2411,PERM-2024-02411,S1,R1,2024-04-26,2024-04-28,2,Completed,Online Portal
2412,PERM-2024-02412,S3,R3,2024-12-28,2025-01-19,22,Completed,Service Center
2413,PERM-2024-02413,S3,R1,2024-04-24,2024-04-25,1,Completed,Online Portal
2414,PERM-2025-02414,S4,R1,2025-12-24,2025-12-27,3,Completed,Online Portal
2415,PERM-2025-02415,S1,R2,2025-10-28,2025-10-30,2,Completed,Online Portal
2416,PERM-2023-02416,S4,R1,2023-12-09,2023-12-12,3,Completed,Mobile App
2417,PERM-2023-02417,S2,R3,2023-11-28,2023-12-01,3,Completed,Online Portal
2418,PERM-2024-02418,S2,R3,2024-03-13,2024-03-14,1,Completed,Online Portal
2419,PERM-2023-02419,S1,R1,2023-06-23,2023-06-24,1,Completed,Online Portal
2420,PERM-2024-02420,S1,R2,2024-07-12,2024-08-02,21,Completed,Kiosk
2421,PERM-2024-02421,S2,R1,2024-06-10,2024-06-12,2,Completed,Online Portal
2422,PERM-2024-02422,S2,R5,2024-10-20,2024-10-21,1,Completed,Mobile App
2423,PERM-2023-02423,S1,R1,2023-01-26,,15,Under Review,Service Center
2424,PERM-2025-02424,S1,R5,2025-03-30,,1,Under Review,Online Portal
2425,PERM-2024-02425,S2,R2,2024-08-27,2024-09-17,21,Rejected,Kiosk
2426,PERM-2024-02426,S1,R1,2024-02-10,2024-03-01,20,Completed,Service Center
2427,PERM-2023-02427,S3,R1,2023-08-20,,22,Under Review,Service Center
2428,PERM-2024-02428,S1,R5,2024-06-16,2024-06-17,1,Completed,Online Portal
2429,PERM-2024-02429,S1,R3,2024-05-19,,3,Under Review,Mobile App
2430,PERM-2023-02430,S2,R1,2023-06-28,2023-07-01,3,Completed,Mobile App
2431,PERM-2023-02431,S2,R2,2023-05-12,,14,Under Review,Kiosk
2432,PERM-2023-02432,S2,R1,2023-12-14,2023-12-17,3,Completed,Online Portal
2433,PERM-2024-02433,S2,R1,2024-06-23,2024-06-26,3,Completed,Mobile App
2434,PERM-2025-02434,S5,R1,2025-02-10,2025-02-19,9,Completed,Online Portal
2435,PERM-2023-02435,S2,R1,2023-03-17,2023-03-18,1,Completed,Online Portal
2436,PERM-2024-02436,S1,R3,2024-08-01,2024-08-02,1,Completed,Online Portal
2437,PERM-2025-02437,S2,R1,2025-05-03,,1,Under Review,Mobile App
2438,PERM-2023-02438,S4,R3,2023-07-13,2023-07-16,3,Completed,Online Portal
2439,PERM-2023-02439,S2,R1,2023-12-13,2023-12-16,3,Completed,Mobile App
2440,PERM-2025-02440,S1,R1,2025-08-08,,13,Under Review,Kiosk
2441,PERM-2023-02441,S3,R1,2023-08-02,2023-08-04,2,Completed,Online Portal
2442,PERM-2024-02442,S2,R1,2024-07-26,2024-07-29,3,Completed,Mobile App
2443,PERM-2025-02443,S2,R1,2025-02-18,2025-02-21,3,Completed,Online Portal
2444,PERM-2023-02444,S1,R1,2023-09-19,2023-09-21,2,Completed,Online Portal
2445,PERM-2024-02445,S1,R2,2024-12-30,2024-12-31,1,Completed,Mobile App
2446,PERM-2023-02446,S2,R1,2023-10-10,2023-10-27,17,Completed,Service Center
2447,PERM-2023-02447,S1,R1,2023-12-28,2023-12-30,2,Completed,Mobile App
2448,PERM-2024-02448,S2,R1,2024-03-16,2024-03-19,3,Completed,Mobile App
2449,PERM-2023-02449,S2,R3,2023-04-03,2023-04-04,1,Completed,Online Portal
2450,PERM-2025-02450,S1,R4,2025-01-22,2025-01-25,3,Completed,Online Portal
2451,PERM-2025-02451,S5,R1,2025-05-16,2025-05-26,10,Completed,Mobile App
2452,PERM-2023-02452,S3,R1,2023-05-22,2023-05-23,1,Completed,Online Portal
2453,PERM-2025-02453,S2,R1,2025-01-18,2025-01-20,2,Completed,Online Portal
2454,PERM-2024-02454,S1,R4,2024-10-14,2024-10-17,3,Completed,Mobile App
2455,PERM-2024-02455,S1,R1,2024-12-01,2024-12-04,3,Completed,Online Portal
2456,PERM-2025-02456,S2,R1,2025-09-24,2025-09-27,3,Completed,Online Portal
2457,PERM-2023-02457,S1,R1,2023-02-18,2023-02-21,3,Rejected,Mobile App
2458,PERM-2025-02458,S5,R1,2025-05-30,2025-06-08,9,Completed,Mobile App
2459,PERM-2024-02459,S1,R1,2024-07-08,,19,Under Review,Service Center
2460,PERM-2024-02460,S2,R2,2024-02-08,2024-02-09,1,Completed,Mobile App
2461,PERM-2025-02461,S2,R1,2025-06-10,2025-06-11,1,Completed,Online Portal
2462,PERM-2025-02462,S2,R2,2025-05-14,,21,Under Review,Service Center
2463,PERM-2024-02463,S1,R1,2024-08-24,2024-08-27,3,Completed,Mobile App
2464,PERM-2023-02464,S2,R1,2023-12-07,2023-12-08,1,Rejected,Online Portal
2465,PERM-2024-02465,S1,R4,2024-12-04,2024-12-05,1,Completed,Online Portal
2466,PERM-2023-02466,S4,R1,2023-11-14,,3,Under Review,Mobile App
2467,PERM-2024-02467,S1,R3,2024-09-09,2024-09-12,3,Completed,Mobile App
2468,PERM-2024-02468,S4,R1,2024-01-17,2024-01-19,2,Completed,Mobile App
2469,PERM-2023-02469,S3,R1,2023-08-21,2023-08-24,3,Completed,Mobile App
2470,PERM-2025-02470,S1,R4,2025-03-27,2025-03-30,3,Completed,Mobile App
2471,PERM-2024-02471,S3,R1,2024-07-06,,20,Under Review,Kiosk
2472,PERM-2025-02472,S1,R3,2025-05-05,2025-05-07,2,Completed,Mobile App
2473,PERM-2025-02473,S5,R1,2025-03-29,2025-04-07,9,Completed,Online Portal
2474,PERM-2023-02474,S2,R3,2023-07-02,2023-07-27,25,Completed,Service Center
2475,PERM-2025-02475,S2,R1,2025-11-30,2025-12-02,2,Completed,Online Portal
2476,PERM-2024-02476,S2,R1,2024-02-01,2024-02-02,1,Completed,Mobile App
2477,PERM-2025-02477,S1,R2,2025-02-17,,13,Under Review,Kiosk
2478,PERM-2025-02478,S5,R4,2025-06-25,2025-07-06,11,Completed,Mobile App
2479,PERM-2023-02479,S1,R4,2023-05-07,2023-05-10,3,Completed,Mobile App
2480,PERM-2023-02480,S2,R3,2023-01-01,2023-01-02,1,Completed,Online Portal
2481,PERM-2023-02481,S2,R3,2023-01-19,2023-01-22,3,Completed,Online Portal
2482,PERM-2024-02482,S5,R1,2024-08-06,2024-08-16,10,Completed,Online Portal
2483,PERM-2024-02483,S1,R1,2024-03-31,2024-04-01,1,Completed,Mobile App
2484,PERM-2025-02484,S2,R1,2025-08-14,2025-08-15,1,Completed,Mobile App
2485,PERM-2024-02485,S2,R1,2024-03-20,2024-03-21,1,Completed,Mobile App
2486,PERM-2024-02486,S2,R1,2024-08-24,2024-08-26,2,Completed,Online Portal
2487,PERM-2023-02487,S1,R1,2023-04-13,2023-04-16,3,Completed,Online Portal
2488,PERM-2025-02488,S1,R1,2025-09-14,2025-09-17,3,Completed,Mobile App
2489,PERM-2024-02489,S1,R2,2024-06-03,2024-06-04,1,Completed,Online Portal
2490,PERM-2025-02490,S2,R1,2025-05-08,,2,Under Review,Mobile App
2491,PERM-2023-02491,S1,R1,2023-06-23,2023-06-24,1,Completed,Mobile App
2492,PERM-2025-02492,S2,R1,2025-10-01,2025-10-04,3,Rejected,Mobile App
2493,PERM-2024-02493,S1,R2,2024-03-06,2024-03-07,1,Completed,Online Portal
2494,PERM-2024-02494,S3,R2,2024-12-27,,12,Under Review,Service Center
2495,PERM-2025-02495,S5,R2,2025-04-29,2025-05-08,9,Completed,Online Portal
2496,PERM-2025-02496,S2,R1,2025-09-16,,20,Under Review,Kiosk
2497,PERM-2024-02497,S2,R1,2024-09-30,2024-10-03,3,Completed,Online Portal
